x1_input,x2_input,f_values_target
6.281407035175881504e+00,2.261306532663317270e+00,1.770607912845961209e+02
6.381909547738693789e+00,2.261306532663317270e+00,1.996023681913231371e+02
6.482412060301509626e+00,2.261306532663317270e+00,2.012226645755576726e+02
6.582914572864321912e+00,2.261306532663317270e+00,2.247128205992306960e+02
6.683417085427137749e+00,2.261306532663317270e+00,2.207836626658589410e+02
6.783919597989950034e+00,2.261306532663317270e+00,2.257848864333677170e+02
6.884422110552765872e+00,2.261306532663317270e+00,2.160103211237460812e+02
6.984924623115578157e+00,2.261306532663317270e+00,2.522939880409613522e+02
7.085427135678393995e+00,2.261306532663317270e+00,2.418581042058379182e+02
7.185929648241206280e+00,2.261306532663317270e+00,2.595470711429337030e+02
7.286432160804022118e+00,2.261306532663317270e+00,2.537290071654554708e+02
7.386934673366835291e+00,2.261306532663317270e+00,2.517572111822914565e+02
7.487437185929649353e+00,2.261306532663317270e+00,2.765504361514499578e+02
7.587939698492462526e+00,2.261306532663317270e+00,2.781370436199277378e+02
7.688442211055278364e+00,2.261306532663317270e+00,3.134002947020961756e+02
7.788944723618091537e+00,2.261306532663317270e+00,2.926462568599583847e+02
7.889447236180905598e+00,2.261306532663317270e+00,3.332258317995214156e+02
7.989949748743718771e+00,2.261306532663317270e+00,2.875276458750142297e+02
8.090452261306534609e+00,2.261306532663317270e+00,3.041185083905970714e+02
8.190954773869346894e+00,2.261306532663317270e+00,3.432646530391283477e+02
8.291457286432162732e+00,2.261306532663317270e+00,3.241968166798964148e+02
8.391959798994975017e+00,2.261306532663317270e+00,3.435928305200083059e+02
8.492462311557790855e+00,2.261306532663317270e+00,3.639757578381136796e+02
8.592964824120603140e+00,2.261306532663317270e+00,3.515700308081687808e+02
8.693467336683418978e+00,2.261306532663317270e+00,3.738971463749650184e+02
8.793969849246231263e+00,2.261306532663317270e+00,3.991928540332223747e+02
8.894472361809047101e+00,2.261306532663317270e+00,3.848957740985372311e+02
8.994974874371859386e+00,2.261306532663317270e+00,3.689821838707219399e+02
9.095477386934675224e+00,2.261306532663317270e+00,4.026984548405314399e+02
9.195979899497487509e+00,2.261306532663317270e+00,4.285812525558658308e+02
9.296482412060303346e+00,2.261306532663317270e+00,4.469761526834750498e+02
9.396984924623117408e+00,2.261306532663317270e+00,4.650716279639560184e+02
9.497487437185933246e+00,2.261306532663317270e+00,4.086317001692190161e+02
9.597989949748743754e+00,2.261306532663317270e+00,4.754719954029623636e+02
9.698492462311559592e+00,2.261306532663317270e+00,4.427316877515097531e+02
9.798994974874373654e+00,2.261306532663317270e+00,4.810494938296837972e+02
9.899497487437189491e+00,2.261306532663317270e+00,4.934515514501185294e+02
1.000000000000000000e+01,2.261306532663317270e+00,4.812662259513757022e+02
-1.000000000000000000e+01,2.361809045226131332e+00,5.582143546300748085e+02
-9.899497487437185939e+00,2.361809045226131332e+00,5.144115308534968563e+02
-9.798994974874373654e+00,2.361809045226131332e+00,5.514651965591805265e+02
-9.698492462311556039e+00,2.361809045226131332e+00,4.988820380784000577e+02
-9.597989949748743754e+00,2.361809045226131332e+00,5.406723287486162235e+02
-9.497487437185929693e+00,2.361809045226131332e+00,4.600824787123727333e+02
-9.396984924623117408e+00,2.361809045226131332e+00,4.761707189085043410e+02
-9.296482412060301570e+00,2.361809045226131332e+00,4.436950886482891860e+02
-9.195979899497487509e+00,2.361809045226131332e+00,4.864150134816468949e+02
-9.095477386934671671e+00,2.361809045226131332e+00,4.102234935644549978e+02
-8.994974874371859386e+00,2.361809045226131332e+00,4.396231127226013200e+02
-8.894472361809045324e+00,2.361809045226131332e+00,4.342364364679601749e+02
-8.793969849246231263e+00,2.361809045226131332e+00,3.944094748428012167e+02
-8.693467336683417201e+00,2.361809045226131332e+00,4.116546776586417877e+02
-8.592964824120603140e+00,2.361809045226131332e+00,3.795596879308592406e+02
-8.492462311557789079e+00,2.361809045226131332e+00,4.360515291241806608e+02
-8.391959798994975017e+00,2.361809045226131332e+00,4.215643210434856201e+02
-8.291457286432160956e+00,2.361809045226131332e+00,3.740610961463017929e+02
-8.190954773869346894e+00,2.361809045226131332e+00,3.499592782284719874e+02
-8.090452261306532833e+00,2.361809045226131332e+00,3.730403993162294114e+02
-7.989949748743718771e+00,2.361809045226131332e+00,3.570999458791212646e+02
-7.889447236180903822e+00,2.361809045226131332e+00,3.781942982635603130e+02
-7.788944723618091537e+00,2.361809045226131332e+00,3.434298531084496631e+02
-7.688442211055276587e+00,2.361809045226131332e+00,3.166050002242710661e+02
-7.587939698492462526e+00,2.361809045226131332e+00,3.530855270168609081e+02
-7.487437185929647576e+00,2.361809045226131332e+00,2.974117072797769765e+02
-7.386934673366835291e+00,2.361809045226131332e+00,2.763563649314058921e+02
-7.286432160804021230e+00,2.361809045226131332e+00,2.867151941622673803e+02
-7.185929648241206280e+00,2.361809045226131332e+00,3.060786241674730377e+02
-7.085427135678392219e+00,2.361809045226131332e+00,2.759627623847310929e+02
-6.984924623115578157e+00,2.361809045226131332e+00,2.762266999016223394e+02
-6.884422110552764096e+00,2.361809045226131332e+00,2.848176590817063243e+02
-6.783919597989950034e+00,2.361809045226131332e+00,2.641056153979859005e+02
-6.683417085427135973e+00,2.361809045226131332e+00,2.491986555495230675e+02
-6.582914572864321912e+00,2.361809045226131332e+00,2.628223087708047387e+02
-6.482412060301507850e+00,2.361809045226131332e+00,2.641486923639174051e+02
-6.381909547738693789e+00,2.361809045226131332e+00,2.469318719388239742e+02
-6.281407035175879727e+00,2.361809045226131332e+00,2.448424447139439906e+02
-6.180904522613065666e+00,2.361809045226131332e+00,2.178155930614635736e+02
-6.080402010050251604e+00,2.361809045226131332e+00,2.355395057211670178e+02
-5.979899497487436655e+00,2.361809045226131332e+00,1.993067701494613573e+02
-5.879396984924622593e+00,2.361809045226131332e+00,2.283392822291482389e+02
-5.778894472361808532e+00,2.361809045226131332e+00,1.918733231601498801e+02
-5.678391959798994471e+00,2.361809045226131332e+00,1.960568426413228735e+02
-5.577889447236180409e+00,2.361809045226131332e+00,1.875579993554417229e+02
-5.477386934673366348e+00,2.361809045226131332e+00,1.662324320740070789e+02
-5.376884422110552286e+00,2.361809045226131332e+00,1.746633505446553443e+02
-5.276381909547738225e+00,2.361809045226131332e+00,1.761436715237599060e+02
-5.175879396984924163e+00,2.361809045226131332e+00,1.474777541913409777e+02
-5.075376884422110102e+00,2.361809045226131332e+00,1.559265382814240866e+02
-4.974874371859296041e+00,2.361809045226131332e+00,1.444589879881403078e+02
-4.874371859296481979e+00,2.361809045226131332e+00,1.588618965802417620e+02
-4.773869346733667918e+00,2.361809045226131332e+00,1.412681566167100868e+02
-4.673366834170853856e+00,2.361809045226131332e+00,1.413600687926584101e+02
-4.572864321608039795e+00,2.361809045226131332e+00,1.354263972963992444e+02
-4.472361809045225733e+00,2.361809045226131332e+00,1.285861325009491907e+02
-4.371859296482410784e+00,2.361809045226131332e+00,1.272050592067760988e+02
-4.271356783919597611e+00,2.361809045226131332e+00,1.133491460269504501e+02
-4.170854271356783549e+00,2.361809045226131332e+00,1.294626123246312375e+02
-4.070351758793969488e+00,2.361809045226131332e+00,1.083118755245020566e+02
-3.969849246231154982e+00,2.361809045226131332e+00,1.052207510046525556e+02
-3.869346733668341809e+00,2.361809045226131332e+00,1.081479484699899274e+02
-3.768844221105527303e+00,2.361809045226131332e+00,1.020966421399546391e+02
-3.668341708542713686e+00,2.361809045226131332e+00,1.043418977671209120e+02
-3.567839195979899181e+00,2.361809045226131332e+00,1.045205886184072028e+02
-3.467336683417085119e+00,2.361809045226131332e+00,8.830635091968871109e+01
-3.366834170854271058e+00,2.361809045226131332e+00,8.484980320476606153e+01
-3.266331658291456996e+00,2.361809045226131332e+00,8.348198114004769366e+01
-3.165829145728642935e+00,2.361809045226131332e+00,8.399828977809089281e+01
-3.065326633165828873e+00,2.361809045226131332e+00,7.123763738949732272e+01
-2.964824120603014812e+00,2.361809045226131332e+00,7.372037876439274839e+01
-2.864321608040200751e+00,2.361809045226131332e+00,7.089179231040756690e+01
-2.763819095477386245e+00,2.361809045226131332e+00,6.179838895214592043e+01
-2.663316582914572628e+00,2.361809045226131332e+00,5.937561739893141066e+01
-2.562814070351758566e+00,2.361809045226131332e+00,6.288144481042890988e+01
-2.462311557788944505e+00,2.361809045226131332e+00,5.861122567232968095e+01
-2.361809045226130443e+00,2.361809045226131332e+00,5.462271432649669833e+01
-2.261306532663316382e+00,2.361809045226131332e+00,5.118836455066999491e+01
-2.160804020100502321e+00,2.361809045226131332e+00,4.576674414617232145e+01
-2.060301507537687815e+00,2.361809045226131332e+00,4.567267918301968876e+01
-1.959798994974873310e+00,2.361809045226131332e+00,4.580577980479161937e+01
-1.859296482412059248e+00,2.361809045226131332e+00,4.292529458703647549e+01
-1.758793969849245187e+00,2.361809045226131332e+00,4.051539434609696855e+01
-1.658291457286431125e+00,2.361809045226131332e+00,3.779917545931725442e+01
-1.557788944723617064e+00,2.361809045226131332e+00,3.697045276195584051e+01
-1.457286432160803002e+00,2.361809045226131332e+00,3.374193237579958549e+01
-1.356783919597988719e+00,2.361809045226131332e+00,3.498171018194573634e+01
-1.256281407035174880e+00,2.361809045226131332e+00,3.075320633456465913e+01
-1.155778894472360818e+00,2.361809045226131332e+00,2.649370355055340198e+01
-1.055276381909546757e+00,2.361809045226131332e+00,3.182777614023719437e+01
-9.547738693467326954e-01,2.361809045226131332e+00,2.798355481484281881e+01
-8.542713567839185229e-01,2.361809045226131332e+00,2.610675644450174104e+01
-7.537688442211046835e-01,2.361809045226131332e+00,2.569995872516448188e+01
-6.532663316582905111e-01,2.361809045226131332e+00,2.511777990671091843e+01
-5.527638190954764497e-01,2.361809045226131332e+00,2.481185054134828505e+01
-4.522613065326623882e-01,2.361809045226131332e+00,2.289256571669473672e+01
-3.517587939698483268e-01,2.361809045226131332e+00,2.344895829238418727e+01
-2.512562814070342654e-01,2.361809045226131332e+00,2.151334363385578996e+01
-1.507537688442202040e-01,2.361809045226131332e+00,2.089157943288891772e+01
-5.025125628140614253e-02,2.361809045226131332e+00,2.147221913200685606e+01
5.025125628140791889e-02,2.361809045226131332e+00,1.951544815645143061e+01
1.507537688442219803e-01,2.361809045226131332e+00,2.105688782773520629e+01
2.512562814070360417e-01,2.361809045226131332e+00,2.017429909525390030e+01
3.517587939698501032e-01,2.361809045226131332e+00,2.092015373018292124e+01
4.522613065326641646e-01,2.361809045226131332e+00,1.936973274452111582e+01
5.527638190954782260e-01,2.361809045226131332e+00,1.906072369618527773e+01
6.532663316582922874e-01,2.361809045226131332e+00,2.030187629438816543e+01
7.537688442211063489e-01,2.361809045226131332e+00,2.148887484074753829e+01
8.542713567839205213e-01,2.361809045226131332e+00,2.257324858422195035e+01
9.547738693467343607e-01,2.361809045226131332e+00,2.110378489668103796e+01
1.055276381909548311e+00,2.361809045226131332e+00,2.358206388288631317e+01
1.155778894472362373e+00,2.361809045226131332e+00,2.290158415238692413e+01
1.256281407035176656e+00,2.361809045226131332e+00,2.531584206455169195e+01
1.356783919597990717e+00,2.361809045226131332e+00,2.512156098431982798e+01
1.457286432160804779e+00,2.361809045226131332e+00,2.800603062068600835e+01
1.557788944723618840e+00,2.361809045226131332e+00,2.912288782259653885e+01
1.658291457286432902e+00,2.361809045226131332e+00,2.938438306297232572e+01
1.758793969849246741e+00,2.361809045226131332e+00,2.941893093207410459e+01
1.859296482412060803e+00,2.361809045226131332e+00,3.202961292258454051e+01
1.959798994974875308e+00,2.361809045226131332e+00,3.503430348106140713e+01
2.060301507537689147e+00,2.361809045226131332e+00,3.374194894594793226e+01
2.160804020100503209e+00,2.361809045226131332e+00,3.334154054403177270e+01
2.261306532663317270e+00,2.361809045226131332e+00,3.963803226680775538e+01
2.361809045226131332e+00,2.361809045226131332e+00,4.245165576779814387e+01
2.462311557788945393e+00,2.361809045226131332e+00,4.469832673924613431e+01
2.562814070351759010e+00,2.361809045226131332e+00,4.342150859701764887e+01
2.663316582914573516e+00,2.361809045226131332e+00,4.865380600336282413e+01
2.763819095477387577e+00,2.361809045226131332e+00,5.466893965568444713e+01
2.864321608040201639e+00,2.361809045226131332e+00,5.245405368869650431e+01
2.964824120603015700e+00,2.361809045226131332e+00,5.205810824526122360e+01
3.065326633165829762e+00,2.361809045226131332e+00,5.925186789710091517e+01
3.165829145728643823e+00,2.361809045226131332e+00,5.797710052743992293e+01
3.266331658291457440e+00,2.361809045226131332e+00,6.515336622622437801e+01
3.366834170854271946e+00,2.361809045226131332e+00,6.648731827188163379e+01
3.467336683417086007e+00,2.361809045226131332e+00,7.526806223951342645e+01
3.567839195979900069e+00,2.361809045226131332e+00,7.477928741329165518e+01
3.668341708542714574e+00,2.361809045226131332e+00,7.839093273280006713e+01
3.768844221105528192e+00,2.361809045226131332e+00,7.483894574592895310e+01
3.869346733668342253e+00,2.361809045226131332e+00,8.252451576712594772e+01
3.969849246231155870e+00,2.361809045226131332e+00,8.837019695646360162e+01
4.070351758793970376e+00,2.361809045226131332e+00,9.540081592465058691e+01
4.170854271356784437e+00,2.361809045226131332e+00,1.000144548206387043e+02
4.271356783919598499e+00,2.361809045226131332e+00,8.954454720536816126e+01
4.371859296482412560e+00,2.361809045226131332e+00,1.045692940024282933e+02
4.472361809045226622e+00,2.361809045226131332e+00,1.031248199010971973e+02
4.572864321608040683e+00,2.361809045226131332e+00,1.073696691607919860e+02
4.673366834170854744e+00,2.361809045226131332e+00,1.203106282599665775e+02
4.773869346733668806e+00,2.361809045226131332e+00,1.300231627226188209e+02
4.874371859296482867e+00,2.361809045226131332e+00,1.174237537443176649e+02
4.974874371859296929e+00,2.361809045226131332e+00,1.245166937022649307e+02
5.075376884422110990e+00,2.361809045226131332e+00,1.409443368730120767e+02
5.175879396984925052e+00,2.361809045226131332e+00,1.335850113835701336e+02
5.276381909547739113e+00,2.361809045226131332e+00,1.483129433058904851e+02
5.376884422110553174e+00,2.361809045226131332e+00,1.387065109331246617e+02
5.477386934673367236e+00,2.361809045226131332e+00,1.533447073090116533e+02
5.577889447236180409e+00,2.361809045226131332e+00,1.572202665989694594e+02
5.678391959798995359e+00,2.361809045226131332e+00,1.676791036565504385e+02
5.778894472361809420e+00,2.361809045226131332e+00,1.639773474687326313e+02
5.879396984924623482e+00,2.361809045226131332e+00,1.808671070559448708e+02
5.979899497487437543e+00,2.361809045226131332e+00,1.717975756632753246e+02
6.080402010050253381e+00,2.361809045226131332e+00,1.807706156002287230e+02
6.180904522613065666e+00,2.361809045226131332e+00,1.836590473102014869e+02
6.281407035175881504e+00,2.361809045226131332e+00,2.012389815050015613e+02
6.381909547738693789e+00,2.361809045226131332e+00,2.061894195051600036e+02
6.482412060301509626e+00,2.361809045226131332e+00,2.155415942523145532e+02
6.582914572864321912e+00,2.361809045226131332e+00,2.226186086765086145e+02
6.683417085427137749e+00,2.361809045226131332e+00,2.468397657318691927e+02
6.783919597989950034e+00,2.361809045226131332e+00,2.219015435899798945e+02
6.884422110552765872e+00,2.361809045226131332e+00,2.256245789719354207e+02
6.984924623115578157e+00,2.361809045226131332e+00,2.339751546434246450e+02
7.085427135678393995e+00,2.361809045226131332e+00,2.512913415218553155e+02
7.185929648241206280e+00,2.361809045226131332e+00,2.239570081534587871e+02
7.286432160804022118e+00,2.361809045226131332e+00,2.751529445061543129e+02
7.386934673366835291e+00,2.361809045226131332e+00,2.526589628804062784e+02
7.487437185929649353e+00,2.361809045226131332e+00,2.693091165096866462e+02
7.587939698492462526e+00,2.361809045226131332e+00,2.663440002632713686e+02
7.688442211055278364e+00,2.361809045226131332e+00,3.165212466245603196e+02
7.788944723618091537e+00,2.361809045226131332e+00,3.176717132854191163e+02
7.889447236180905598e+00,2.361809045226131332e+00,2.981447201025024469e+02
7.989949748743718771e+00,2.361809045226131332e+00,3.320881486112930361e+02
8.090452261306534609e+00,2.361809045226131332e+00,2.892861517372703020e+02
8.190954773869346894e+00,2.361809045226131332e+00,3.316367834802434231e+02
8.291457286432162732e+00,2.361809045226131332e+00,3.412458025022560264e+02
8.391959798994975017e+00,2.361809045226131332e+00,3.542604932486204916e+02
8.492462311557790855e+00,2.361809045226131332e+00,3.522933674974810287e+02
8.592964824120603140e+00,2.361809045226131332e+00,3.707144499482593005e+02
8.693467336683418978e+00,2.361809045226131332e+00,3.812479716615038683e+02
8.793969849246231263e+00,2.361809045226131332e+00,3.988681909204262865e+02
8.894472361809047101e+00,2.361809045226131332e+00,3.579506899736143168e+02
8.994974874371859386e+00,2.361809045226131332e+00,3.873573979433745649e+02
9.095477386934675224e+00,2.361809045226131332e+00,3.938159928749750520e+02
9.195979899497487509e+00,2.361809045226131332e+00,3.977083537265785935e+02
9.296482412060303346e+00,2.361809045226131332e+00,4.154821000385407501e+02
9.396984924623117408e+00,2.361809045226131332e+00,4.315263148747401942e+02
9.497487437185933246e+00,2.361809045226131332e+00,4.315241632492979420e+02
9.597989949748743754e+00,2.361809045226131332e+00,4.365856672932254696e+02
9.698492462311559592e+00,2.361809045226131332e+00,4.443702911785930496e+02
9.798994974874373654e+00,2.361809045226131332e+00,4.403765676208863056e+02
9.899497487437189491e+00,2.361809045226131332e+00,4.458483453696475749e+02
1.000000000000000000e+01,2.361809045226131332e+00,4.814011075041957497e+02
-1.000000000000000000e+01,2.462311557788945393e+00,5.009532514488710717e+02
-9.899497487437185939e+00,2.462311557788945393e+00,5.708737020854827051e+02
-9.798994974874373654e+00,2.462311557788945393e+00,5.427501723516249967e+02
-9.698492462311556039e+00,2.462311557788945393e+00,5.252329004906124510e+02
-9.597989949748743754e+00,2.462311557788945393e+00,4.703047249133974219e+02
-9.497487437185929693e+00,2.462311557788945393e+00,4.876798554276266486e+02
-9.396984924623117408e+00,2.462311557788945393e+00,5.084931364853879359e+02
-9.296482412060301570e+00,2.462311557788945393e+00,4.486935488895707067e+02
-9.195979899497487509e+00,2.462311557788945393e+00,4.623950682005862518e+02
-9.095477386934671671e+00,2.462311557788945393e+00,4.261566649510837692e+02
-8.994974874371859386e+00,2.462311557788945393e+00,4.257949146386132497e+02
-8.894472361809045324e+00,2.462311557788945393e+00,4.313055898133243318e+02
-8.793969849246231263e+00,2.462311557788945393e+00,4.162869234418162137e+02
-8.693467336683417201e+00,2.462311557788945393e+00,4.075737175764618883e+02
-8.592964824120603140e+00,2.462311557788945393e+00,4.110691119790471930e+02
-8.492462311557789079e+00,2.462311557788945393e+00,3.873978541265122999e+02
-8.391959798994975017e+00,2.462311557788945393e+00,3.780792364930775875e+02
-8.291457286432160956e+00,2.462311557788945393e+00,4.059913236135157604e+02
-8.190954773869346894e+00,2.462311557788945393e+00,3.789881209771165231e+02
-8.090452261306532833e+00,2.462311557788945393e+00,3.710819918125247909e+02
-7.989949748743718771e+00,2.462311557788945393e+00,3.699701096428280493e+02
-7.889447236180903822e+00,2.462311557788945393e+00,3.728169798887934689e+02
-7.788944723618091537e+00,2.462311557788945393e+00,3.211949809844144283e+02
-7.688442211055276587e+00,2.462311557788945393e+00,3.620640679219123399e+02
-7.587939698492462526e+00,2.462311557788945393e+00,3.172691787610546612e+02
-7.487437185929647576e+00,2.462311557788945393e+00,2.983152409180610789e+02
-7.386934673366835291e+00,2.462311557788945393e+00,3.202166425297962746e+02
-7.286432160804021230e+00,2.462311557788945393e+00,3.131474569121158424e+02
-7.185929648241206280e+00,2.462311557788945393e+00,3.061348019366627113e+02
-7.085427135678392219e+00,2.462311557788945393e+00,2.632257566373183977e+02
-6.984924623115578157e+00,2.462311557788945393e+00,2.755494889784966404e+02
-6.884422110552764096e+00,2.462311557788945393e+00,2.508676109620507759e+02
-6.783919597989950034e+00,2.462311557788945393e+00,2.723594471245098703e+02
-6.683417085427135973e+00,2.462311557788945393e+00,2.544839561261019298e+02
-6.582914572864321912e+00,2.462311557788945393e+00,2.593919516629347299e+02
-6.482412060301507850e+00,2.462311557788945393e+00,2.654599187188569545e+02
-6.381909547738693789e+00,2.462311557788945393e+00,2.181944078573368131e+02
-6.281407035175879727e+00,2.462311557788945393e+00,2.261229966826118414e+02
-6.180904522613065666e+00,2.462311557788945393e+00,2.188008843935252230e+02
-6.080402010050251604e+00,2.462311557788945393e+00,2.290516563520934312e+02
-5.979899497487436655e+00,2.462311557788945393e+00,2.212346660434114369e+02
-5.879396984924622593e+00,2.462311557788945393e+00,2.105988327040140859e+02
-5.778894472361808532e+00,2.462311557788945393e+00,1.890866612425801350e+02
-5.678391959798994471e+00,2.462311557788945393e+00,1.999723031177284440e+02
-5.577889447236180409e+00,2.462311557788945393e+00,1.887965586486199356e+02
-5.477386934673366348e+00,2.462311557788945393e+00,1.721991952995898316e+02
-5.376884422110552286e+00,2.462311557788945393e+00,1.671804432001859197e+02
-5.276381909547738225e+00,2.462311557788945393e+00,1.671119923748640019e+02
-5.175879396984924163e+00,2.462311557788945393e+00,1.799704067637433411e+02
-5.075376884422110102e+00,2.462311557788945393e+00,1.721711451670305451e+02
-4.974874371859296041e+00,2.462311557788945393e+00,1.665324095554613280e+02
-4.874371859296481979e+00,2.462311557788945393e+00,1.566781514965519762e+02
-4.773869346733667918e+00,2.462311557788945393e+00,1.371835261017302798e+02
-4.673366834170853856e+00,2.462311557788945393e+00,1.458363512008522207e+02
-4.572864321608039795e+00,2.462311557788945393e+00,1.441376848060979796e+02
-4.472361809045225733e+00,2.462311557788945393e+00,1.301531790040811529e+02
-4.371859296482410784e+00,2.462311557788945393e+00,1.274402190274253002e+02
-4.271356783919597611e+00,2.462311557788945393e+00,1.287664118399297024e+02
-4.170854271356783549e+00,2.462311557788945393e+00,1.150325397294179766e+02
-4.070351758793969488e+00,2.462311557788945393e+00,1.188307014026684669e+02
-3.969849246231154982e+00,2.462311557788945393e+00,1.028668920295268094e+02
-3.869346733668341809e+00,2.462311557788945393e+00,1.094088358624479866e+02
-3.768844221105527303e+00,2.462311557788945393e+00,9.903269365299128424e+01
-3.668341708542713686e+00,2.462311557788945393e+00,9.641563334706634691e+01
-3.567839195979899181e+00,2.462311557788945393e+00,9.634489954490578612e+01
-3.467336683417085119e+00,2.462311557788945393e+00,9.234040717553486388e+01
-3.366834170854271058e+00,2.462311557788945393e+00,9.011428771742650667e+01
-3.266331658291456996e+00,2.462311557788945393e+00,9.006387917618769734e+01
-3.165829145728642935e+00,2.462311557788945393e+00,7.770551926523700104e+01
-3.065326633165828873e+00,2.462311557788945393e+00,7.514412515214350208e+01
-2.964824120603014812e+00,2.462311557788945393e+00,6.969193217192932366e+01
-2.864321608040200751e+00,2.462311557788945393e+00,7.296881235067463933e+01
-2.763819095477386245e+00,2.462311557788945393e+00,6.820598005993079482e+01
-2.663316582914572628e+00,2.462311557788945393e+00,5.802502333860275741e+01
-2.562814070351758566e+00,2.462311557788945393e+00,6.539691971685699912e+01
-2.462311557788944505e+00,2.462311557788945393e+00,5.921137204600407955e+01
-2.361809045226130443e+00,2.462311557788945393e+00,6.256716482428051762e+01
-2.261306532663316382e+00,2.462311557788945393e+00,5.126255649992027941e+01
-2.160804020100502321e+00,2.462311557788945393e+00,4.930744056528411079e+01
-2.060301507537687815e+00,2.462311557788945393e+00,5.013378639611040910e+01
-1.959798994974873310e+00,2.462311557788945393e+00,4.667121481378009662e+01
-1.859296482412059248e+00,2.462311557788945393e+00,4.316225578443343380e+01
-1.758793969849245187e+00,2.462311557788945393e+00,4.028969739790031923e+01
-1.658291457286431125e+00,2.462311557788945393e+00,3.929915505931003850e+01
-1.557788944723617064e+00,2.462311557788945393e+00,3.884107717507641411e+01
-1.457286432160803002e+00,2.462311557788945393e+00,4.064431799841666049e+01
-1.356783919597988719e+00,2.462311557788945393e+00,3.333989479596252892e+01
-1.256281407035174880e+00,2.462311557788945393e+00,3.389044427669165316e+01
-1.155778894472360818e+00,2.462311557788945393e+00,2.958382865300082187e+01
-1.055276381909546757e+00,2.462311557788945393e+00,2.917623281424553738e+01
-9.547738693467326954e-01,2.462311557788945393e+00,2.942564158439072131e+01
-8.542713567839185229e-01,2.462311557788945393e+00,2.917212779670029121e+01
-7.537688442211046835e-01,2.462311557788945393e+00,2.620036870129363393e+01
-6.532663316582905111e-01,2.462311557788945393e+00,2.616447601312120241e+01
-5.527638190954764497e-01,2.462311557788945393e+00,2.736285216122928077e+01
-4.522613065326623882e-01,2.462311557788945393e+00,2.548549026540840856e+01
-3.517587939698483268e-01,2.462311557788945393e+00,2.485717754515449229e+01
-2.512562814070342654e-01,2.462311557788945393e+00,2.184336687898592544e+01
-1.507537688442202040e-01,2.462311557788945393e+00,2.377173539309649541e+01
-5.025125628140614253e-02,2.462311557788945393e+00,2.060489147636847918e+01
5.025125628140791889e-02,2.462311557788945393e+00,2.219170526102828234e+01
1.507537688442219803e-01,2.462311557788945393e+00,2.246010570469389123e+01
2.512562814070360417e-01,2.462311557788945393e+00,2.155110682365246078e+01
3.517587939698501032e-01,2.462311557788945393e+00,2.414669560237205204e+01
4.522613065326641646e-01,2.462311557788945393e+00,2.173891110347013722e+01
5.527638190954782260e-01,2.462311557788945393e+00,2.293956569610014995e+01
6.532663316582922874e-01,2.462311557788945393e+00,1.946786541953043326e+01
7.537688442211063489e-01,2.462311557788945393e+00,2.435032997624895756e+01
8.542713567839205213e-01,2.462311557788945393e+00,2.293239460474044478e+01
9.547738693467343607e-01,2.462311557788945393e+00,2.329726507982005757e+01
1.055276381909548311e+00,2.462311557788945393e+00,2.572387248713314278e+01
1.155778894472362373e+00,2.462311557788945393e+00,2.654523447371072820e+01
1.256281407035176656e+00,2.462311557788945393e+00,3.032114135623900353e+01
1.356783919597990717e+00,2.462311557788945393e+00,2.793943684614202283e+01
1.457286432160804779e+00,2.462311557788945393e+00,2.962001262243106581e+01
1.557788944723618840e+00,2.462311557788945393e+00,2.827617317798330632e+01
1.658291457286432902e+00,2.462311557788945393e+00,3.005547287010636026e+01
1.758793969849246741e+00,2.462311557788945393e+00,3.168173666806169919e+01
1.859296482412060803e+00,2.462311557788945393e+00,3.234352601886918421e+01
1.959798994974875308e+00,2.462311557788945393e+00,3.329914142620509665e+01
2.060301507537689147e+00,2.462311557788945393e+00,3.710622824103730011e+01
2.160804020100503209e+00,2.462311557788945393e+00,3.673008250695162502e+01
2.261306532663317270e+00,2.462311557788945393e+00,3.932848263178432546e+01
2.361809045226131332e+00,2.462311557788945393e+00,4.172786398225910887e+01
2.462311557788945393e+00,2.462311557788945393e+00,4.985648209405945863e+01
2.562814070351759010e+00,2.462311557788945393e+00,5.054748756911904906e+01
2.663316582914573516e+00,2.462311557788945393e+00,4.607233892575848699e+01
2.763819095477387577e+00,2.462311557788945393e+00,5.170844441706021399e+01
2.864321608040201639e+00,2.462311557788945393e+00,5.657897016761735642e+01
2.964824120603015700e+00,2.462311557788945393e+00,5.220666838325803383e+01
3.065326633165829762e+00,2.462311557788945393e+00,5.897131657030499952e+01
3.165829145728643823e+00,2.462311557788945393e+00,6.410629660566721100e+01
3.266331658291457440e+00,2.462311557788945393e+00,6.390150103522896075e+01
3.366834170854271946e+00,2.462311557788945393e+00,6.734371328649078237e+01
3.467336683417086007e+00,2.462311557788945393e+00,7.107583309504906310e+01
3.567839195979900069e+00,2.462311557788945393e+00,7.053376091416768645e+01
3.668341708542714574e+00,2.462311557788945393e+00,8.232532909499991547e+01
3.768844221105528192e+00,2.462311557788945393e+00,8.061718520248264497e+01
3.869346733668342253e+00,2.462311557788945393e+00,8.910095912162211107e+01
3.969849246231155870e+00,2.462311557788945393e+00,8.560903375039166008e+01
4.070351758793970376e+00,2.462311557788945393e+00,8.485527220795448500e+01
4.170854271356784437e+00,2.462311557788945393e+00,1.105246928682491898e+02
4.271356783919598499e+00,2.462311557788945393e+00,1.009323324076620025e+02
4.371859296482412560e+00,2.462311557788945393e+00,9.663977643060438538e+01
